macAdress;timestamp;identificao-mainframe;uso_cpu_total_%;uso_ram_total_%;swap_rate_mbs;tempo_cpu_ociosa;cpu_io_wait;uso_disco_total_%;disco_throughput_mbs;disco_iops_total;disco_read_count;disco_write_count;disco_latencia_ms
166250251803552;27-11-2025 13:44:13;Hideo;7.8;90.4;0.0;70.3;0.0;67.2;0.85;81;71;10;12.35
166250251803552;27-11-2025 13:44:17;Hideo;6.2;90.2;0.0;62.5;0.0;67.2;9.39;834;814;20;1.2
166250251803552;27-11-2025 13:44:20;Hideo;21.9;90.4;0.0;14.1;0.0;67.2;98.04;2062;1996;66;0.49
166250251803552;27-11-2025 13:44:23;Hideo;12.5;91.1;0.0;51.6;0.0;67.2;50.9;9669;9554;115;0.1
166250251803552;27-11-2025 13:44:26;Hideo;39.1;93.6;0.0;28.1;0.0;67.2;117.39;2157;2104;53;0.46
166250251803552;27-11-2025 13:44:29;Hideo;12.5;92.6;0.0;64.1;0.0;67.2;164.99;1122;1069;53;0.89
166250251803552;27-11-2025 13:44:32;Hideo;12.5;93.0;0.0;64.1;0.0;67.2;132.45;1577;1563;14;0.63
166250251803552;27-11-2025 13:44:35;Hideo;15.6;92.3;0.0;48.4;0.0;67.2;223.97;2081;2036;45;0.48
166250251803552;27-11-2025 13:44:38;Hideo;4.7;88.3;0.0;67.2;0.0;67.2;38.03;245;89;156;4.08
166250251803552;27-11-2025 13:44:42;Hideo;14.1;82.4;0.0;62.5;0.0;67.2;104.95;183;74;109;5.47
166250251803552;27-11-2025 13:44:45;Hideo;12.5;78.8;0.0;64.1;0.0;67.2;73.59;582;462;120;1.72
166250251803552;27-11-2025 13:44:48;Hideo;14.1;75.5;0.0;57.8;0.0;67.2;0.79;60;46;14;16.68
166250251803552;27-11-2025 13:44:51;Hideo;10.9;75.5;0.0;64.1;0.0;67.2;18.06;33;27;6;30.32
166250251803552;27-11-2025 13:44:54;Hideo;6.2;75.7;0.0;46.9;0.0;67.2;79.65;109;91;18;9.18
166250251803552;27-11-2025 13:44:57;Hideo;3.1;79.4;0.0;78.1;0.0;67.2;10.19;1039;138;901;0.96
166250251803552;27-11-2025 13:45:00;Hideo;7.8;80.3;0.0;75.0;0.0;67.2;8.83;68;61;7;14.72
166250251803552;27-11-2025 13:45:03;Hideo;10.9;80.7;0.0;56.2;0.0;67.2;16.74;34;18;16;29.43
166250251803552;27-11-2025 13:45:06;Hideo;3.1;80.3;0.0;68.8;0.0;67.2;0.42;81;67;14;12.35
166250251803552;27-11-2025 13:45:10;Hideo;1.6;80.5;0.0;71.9;0.0;67.2;16.84;65;54;11;15.4
166250251803552;27-11-2025 13:45:13;Hideo;1.6;81.2;0.0;65.6;0.0;67.2;7.07;24;24;0;41.69
166250251803552;27-11-2025 13:45:16;Hideo;6.2;81.3;0.0;65.6;0.0;67.2;0.48;34;31;3;29.43
166250251803552;27-11-2025 13:45:19;Hideo;0.0;81.5;0.0;75.0;0.0;67.2;2.22;376;373;3;2.66
166250251803552;27-11-2025 13:45:22;Hideo;17.2;82.5;0.0;53.1;0.0;67.2;117.13;14;12;2;71.48
166250251803552;27-11-2025 13:45:25;Hideo;10.9;82.9;0.0;68.8;0.0;67.2;5.2;413;413;0;2.42
166250251803552;27-11-2025 13:45:28;Hideo;1.6;83.5;0.0;76.6;0.0;67.2;261.69;3389;3358;31;0.3
166250251803552;27-11-2025 13:45:31;Hideo;7.8;86.3;0.0;62.5;0.0;67.2;79.25;1462;1451;11;0.68
