timestamp;macAdress;Identificação-Mainframe;cpu_total;ram_total;nome1;cpu_perc1;mem_perc1;nome2;cpu_perc2;mem_perc2;nome3;cpu_perc3;mem_perc3;nome4;cpu_perc4;mem_perc4;nome5;cpu_perc5;mem_perc5;nome6;cpu_perc6;mem_perc6;nome7;cpu_perc7;mem_perc7;nome8;cpu_perc8;mem_perc8;nome9;cpu_perc9;mem_perc9;nome10;cpu_perc10;mem_perc10
21-11-2025 09:37:10;166250251803552;Hideo;26.55625;90.5;System;6.43;0.02;svchost.exe;0.0;4.49;Code.exe;6.83;21.52;chrome.exe;0.0;11.2;MsMpEng.exe;6.52;2.24;mysqld.exe;0.0;0.02;python.exe;0.0;1.88;Taskmgr.exe;6.78;0.62;explorer.exe;0.0;1.08;AMDRSServ.exe;0.0;0.03
21-11-2025 09:37:24;166250251803552;Hideo;243.16250000000002;84.9;System;0.0;0.02;svchost.exe;0.0;4.29;Code.exe;181.83;21.46;chrome.exe;0.0;12.56;MsMpEng.exe;0.0;1.57;mysqld.exe;0.0;0.02;python.exe;0.0;1.88;Taskmgr.exe;61.34;0.55;explorer.exe;0.0;1.08;AMDRSServ.exe;0.0;0.03
21-11-2025 09:37:38;166250251803552;Hideo;13.65;86.8;System;0.0;0.02;svchost.exe;0.0;4.34;Code.exe;0.0;21.33;chrome.exe;0.0;14.36;MsMpEng.exe;0.0;1.65;mysqld.exe;0.0;0.02;python.exe;6.83;1.88;Taskmgr.exe;6.83;0.55;explorer.exe;0.0;1.05;AMDRSServ.exe;0.0;0.03
21-11-2025 09:37:52;166250251803552;Hideo;13.256250000000001;87.2;System;6.48;0.02;svchost.exe;0.0;4.34;Code.exe;0.0;21.68;chrome.exe;0.0;14.45;MsMpEng.exe;0.0;1.69;mysqld.exe;0.0;0.02;python.exe;0.0;1.88;Taskmgr.exe;6.78;0.55;explorer.exe;0.0;1.06;AMDRSServ.exe;0.0;0.03
21-11-2025 09:38:05;166250251803552;Hideo;54.5125;87.4;System;0.0;0.02;svchost.exe;0.0;4.36;Code.exe;0.0;21.72;chrome.exe;0.0;14.44;MsMpEng.exe;0.0;1.65;mysqld.exe;0.0;0.02;python.exe;0.0;1.88;Taskmgr.exe;6.83;0.55;explorer.exe;0.0;1.06;AMDRSServ.exe;47.69;0.04
21-11-2025 09:38:19;166250251803552;Hideo;25.15625;87.7;System;0.0;0.02;svchost.exe;18.33;5.44;Code.exe;0.0;19.05;chrome.exe;0.0;8.0;MsMpEng.exe;0.0;2.84;mysqld.exe;0.0;0.02;python.exe;0.0;1.62;Taskmgr.exe;6.83;0.58;explorer.exe;0.0;1.64;AMDRSServ.exe;0.0;0.05
21-11-2025 09:38:35;166250251803552;Hideo;68.46875;81.8;System;0.0;0.02;svchost.exe;23.97;6.41;Code.exe;0.0;14.03;chrome.exe;0.0;8.35;MsMpEng.exe;37.67;3.18;mysqld.exe;0.0;0.02;python.exe;0.0;1.33;Taskmgr.exe;6.83;0.57;explorer.exe;0.0;1.34;AMDRSServ.exe;0.0;0.05
21-11-2025 09:38:50;166250251803552;Hideo;89.8625;75.6;System;31.54;0.03;svchost.exe;12.86;6.96;Code.exe;0.0;13.4;chrome.exe;6.83;5.34;MsMpEng.exe;38.63;3.18;mysqld.exe;0.0;0.02;python.exe;0.0;1.33;Taskmgr.exe;0.0;0.57;explorer.exe;0.0;1.34;AMDRSServ.exe;0.0;0.05
21-11-2025 09:39:04;166250251803552;Hideo;82.86250000000001;77.6;System;0.0;0.04;svchost.exe;0.0;6.96;Code.exe;0.0;13.42;chrome.exe;0.0;8.49;MsMpEng.exe;76.04;3.25;mysqld.exe;0.0;0.02;python.exe;0.0;1.34;Taskmgr.exe;6.83;0.57;explorer.exe;0.0;1.34;AMDRSServ.exe;0.0;0.05
21-11-2025 09:39:19;166250251803552;Hideo;45.54375000000001;78.7;System;0.0;0.04;svchost.exe;0.0;6.68;Code.exe;6.83;13.46;chrome.exe;0.0;8.37;MsMpEng.exe;31.89;3.18;mysqld.exe;0.0;0.02;python.exe;0.0;1.34;Taskmgr.exe;6.83;0.57;explorer.exe;0.0;1.34;AMDRSServ.exe;0.0;0.05
21-11-2025 09:39:33;166250251803552;Hideo;60.4625;79.4;System;6.43;0.04;svchost.exe;0.0;6.7;Code.exe;0.0;13.48;chrome.exe;0.0;6.08;MsMpEng.exe;54.03;2.78;mysqld.exe;0.0;0.02;python.exe;0.0;1.34;Taskmgr.exe;0.0;0.57;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.05
21-11-2025 09:39:48;166250251803552;Hideo;53.06875;80.4;System;0.0;0.04;svchost.exe;0.0;6.71;Code.exe;13.65;13.67;chrome.exe;0.0;8.4;MsMpEng.exe;25.81;2.82;mysqld.exe;0.0;0.02;python.exe;0.0;1.34;Taskmgr.exe;13.61;0.57;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:40:02;166250251803552;Hideo;6.78125;81.0;System;0.0;0.04;svchost.exe;0.0;6.78;Code.exe;0.0;13.7;chrome.exe;6.78;6.17;MsMpEng.exe;0.0;2.94;mysqld.exe;0.0;0.02;python.exe;0.0;1.34;Taskmgr.exe;0.0;0.59;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:40:16;166250251803552;Hideo;64.35625;83.5;System;57.53;0.04;svchost.exe;0.0;6.78;Code.exe;0.0;13.77;chrome.exe;0.0;8.38;MsMpEng.exe;0.0;2.94;mysqld.exe;0.0;0.02;python.exe;0.0;1.34;Taskmgr.exe;6.83;0.59;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:40:30;166250251803552;Hideo;0.0;81.3;System;0.0;0.04;svchost.exe;0.0;6.8;Code.exe;0.0;13.81;chrome.exe;0.0;7.61;MsMpEng.exe;0.0;2.6;mysqld.exe;0.0;0.02;python.exe;0.0;1.34;Taskmgr.exe;0.0;0.59;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:40:44;166250251803552;Hideo;6.825;81.6;System;0.0;0.04;svchost.exe;0.0;6.81;Code.exe;0.0;13.72;chrome.exe;0.0;6.1;MsMpEng.exe;0.0;2.69;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;6.83;0.59;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:40:58;166250251803552;Hideo;40.075;82.0;System;0.0;0.04;svchost.exe;12.86;6.83;Code.exe;0.0;13.75;chrome.exe;0.0;8.49;MsMpEng.exe;0.0;2.69;mysqld.exe;0.0;0.02;python.exe;6.83;1.35;Taskmgr.exe;0.0;0.63;explorer.exe;0.0;1.39;AMDRSServ.exe;20.39;0.06
21-11-2025 09:41:13;166250251803552;Hideo;40.03125000000001;84.7;System;6.52;0.04;svchost.exe;0.0;7.41;Code.exe;20.43;14.56;chrome.exe;0.0;6.53;MsMpEng.exe;6.26;3.03;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;6.83;0.65;explorer.exe;0.0;1.37;AMDRSServ.exe;0.0;0.06
21-11-2025 09:41:27;166250251803552;Hideo;12.99375;84.7;System;12.99;0.04;svchost.exe;0.0;7.42;Code.exe;0.0;14.54;chrome.exe;0.0;8.75;MsMpEng.exe;0.0;3.09;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;0.0;0.65;explorer.exe;0.0;1.34;AMDRSServ.exe;0.0;0.06
21-11-2025 09:41:41;166250251803552;Hideo;26.90625;84.0;System;0.0;0.04;svchost.exe;6.52;7.18;Code.exe;13.61;14.72;chrome.exe;0.0;6.49;MsMpEng.exe;0.0;2.7;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;6.78;0.65;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:41:55;166250251803552;Hideo;6.825;84.7;System;0.0;0.04;svchost.exe;0.0;7.25;Code.exe;0.0;14.63;chrome.exe;0.0;8.23;MsMpEng.exe;0.0;2.81;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;6.83;0.65;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:42:09;166250251803552;Hideo;13.34375;83.8;System;6.52;0.04;svchost.exe;0.0;7.25;Code.exe;0.0;14.79;chrome.exe;0.0;9.0;MsMpEng.exe;0.0;2.75;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;6.83;0.64;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:42:23;166250251803552;Hideo;0.0;83.5;System;0.0;0.04;svchost.exe;0.0;7.25;Code.exe;0.0;14.85;chrome.exe;0.0;5.48;MsMpEng.exe;0.0;2.8;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;0.0;0.64;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:42:37;166250251803552;Hideo;6.825;85.2;System;0.0;0.04;svchost.exe;0.0;7.25;Code.exe;0.0;14.8;chrome.exe;0.0;10.91;MsMpEng.exe;0.0;2.75;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;6.83;0.65;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:42:51;166250251803552;Hideo;13.60625;86.2;System;0.0;0.04;svchost.exe;0.0;7.26;Code.exe;0.0;14.88;chrome.exe;6.78;10.72;MsMpEng.exe;0.0;2.77;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;6.83;0.65;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:43:06;166250251803552;Hideo;122.45625000000001;86.5;System;6.52;0.04;svchost.exe;0.0;7.77;Code.exe;0.0;14.82;chrome.exe;0.0;10.67;MsMpEng.exe;0.0;2.95;mysqld.exe;0.0;0.02;python.exe;0.0;1.35;Taskmgr.exe;61.43;0.66;explorer.exe;6.83;1.35;AMDRSServ.exe;47.69;0.06
21-11-2025 09:43:20;166250251803552;Hideo;68.075;86.7;System;0.0;0.04;svchost.exe;0.0;7.17;Code.exe;13.61;12.57;chrome.exe;6.83;7.38;MsMpEng.exe;0.0;3.04;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;47.64;0.65;explorer.exe;0.0;1.14;AMDRSServ.exe;0.0;0.05
21-11-2025 09:43:35;166250251803552;Hideo;6.78125;79.9;System;0.0;0.04;svchost.exe;0.0;7.06;Code.exe;0.0;11.5;chrome.exe;0.0;8.3;MsMpEng.exe;0.0;2.75;mysqld.exe;0.0;0.02;python.exe;0.0;0.62;Taskmgr.exe;6.78;0.65;explorer.exe;0.0;1.14;AMDRSServ.exe;0.0;0.05
21-11-2025 09:43:49;166250251803552;Hideo;6.78125;79.2;System;0.0;0.04;svchost.exe;0.0;7.25;Code.exe;0.0;11.47;chrome.exe;0.0;8.32;MsMpEng.exe;0.0;2.81;mysqld.exe;0.0;0.02;python.exe;0.0;0.62;Taskmgr.exe;6.78;0.65;explorer.exe;0.0;1.14;AMDRSServ.exe;0.0;0.05
21-11-2025 09:44:04;166250251803552;Hideo;0.0;79.6;System;0.0;0.04;svchost.exe;0.0;7.26;Code.exe;0.0;11.43;chrome.exe;0.0;8.52;MsMpEng.exe;0.0;2.86;mysqld.exe;0.0;0.02;python.exe;0.0;0.62;Taskmgr.exe;0.0;0.65;explorer.exe;0.0;1.14;AMDRSServ.exe;0.0;0.05
21-11-2025 09:44:19;166250251803552;Hideo;47.6875;80.2;System;0.0;0.04;svchost.exe;0.0;7.27;Code.exe;0.0;11.49;chrome.exe;0.0;8.5;MsMpEng.exe;0.0;2.82;mysqld.exe;0.0;0.02;python.exe;0.0;0.62;Taskmgr.exe;0.0;0.65;explorer.exe;0.0;1.2;AMDRSServ.exe;47.69;0.05
21-11-2025 09:44:33;166250251803552;Hideo;26.95;80.4;System;0.0;0.04;svchost.exe;0.0;7.21;Code.exe;6.83;11.64;chrome.exe;0.0;6.19;MsMpEng.exe;0.0;2.69;mysqld.exe;6.52;0.02;python.exe;0.0;0.63;Taskmgr.exe;6.83;0.66;explorer.exe;0.0;1.2;AMDRSServ.exe;6.78;0.05
21-11-2025 09:44:48;166250251803552;Hideo;13.60625;80.6;System;0.0;0.04;svchost.exe;0.0;7.21;Code.exe;0.0;11.59;chrome.exe;6.78;8.52;MsMpEng.exe;0.0;2.79;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;6.83;0.66;explorer.exe;0.0;1.2;AMDRSServ.exe;0.0;0.05
21-11-2025 09:45:02;166250251803552;Hideo;91.04375;81.0;System;9.45;0.04;svchost.exe;0.0;7.03;Code.exe;0.0;11.69;chrome.exe;0.0;5.39;MsMpEng.exe;0.0;2.83;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;40.77;0.66;explorer.exe;0.0;1.2;AMDRSServ.exe;40.82;0.05
21-11-2025 09:45:16;166250251803552;Hideo;46.2875;81.3;System;6.48;0.04;svchost.exe;0.0;7.01;Code.exe;0.0;11.67;chrome.exe;20.47;8.58;MsMpEng.exe;19.34;2.81;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;0.0;0.65;explorer.exe;0.0;1.2;AMDRSServ.exe;0.0;0.05
21-11-2025 09:45:31;166250251803552;Hideo;6.78125;81.0;System;0.0;0.04;svchost.exe;0.0;7.01;Code.exe;0.0;11.56;chrome.exe;0.0;7.69;MsMpEng.exe;0.0;3.0;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;6.78;0.65;explorer.exe;0.0;1.2;AMDRSServ.exe;0.0;0.05
21-11-2025 09:45:45;166250251803552;Hideo;40.5125;80.3;System;6.43;0.04;svchost.exe;0.0;7.02;Code.exe;0.0;11.74;chrome.exe;0.0;8.58;MsMpEng.exe;0.0;2.8;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;13.65;0.66;explorer.exe;0.0;1.2;AMDRSServ.exe;20.43;0.05
21-11-2025 09:45:59;166250251803552;Hideo;6.78125;81.8;System;0.0;0.04;svchost.exe;0.0;6.84;Code.exe;0.0;11.66;chrome.exe;0.0;8.47;MsMpEng.exe;0.0;2.83;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;6.78;0.66;explorer.exe;0.0;1.21;AMDRSServ.exe;0.0;0.05
21-11-2025 09:46:14;166250251803552;Hideo;53.94375;80.8;System;0.0;0.04;svchost.exe;0.0;6.92;Code.exe;6.74;11.73;chrome.exe;6.83;6.26;MsMpEng.exe;40.38;2.88;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.37;AMDRSServ.exe;0.0;0.06
21-11-2025 09:46:28;166250251803552;Hideo;13.65;86.1;System;0.0;0.04;svchost.exe;0.0;7.07;Code.exe;13.65;11.72;chrome.exe;0.0;8.71;MsMpEng.exe;0.0;3.03;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.37;AMDRSServ.exe;0.0;0.06
21-11-2025 09:46:43;166250251803552;Hideo;13.60625;85.7;System;0.0;0.04;svchost.exe;0.0;7.09;Code.exe;0.0;11.85;chrome.exe;0.0;8.48;MsMpEng.exe;0.0;2.82;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;6.83;0.67;explorer.exe;6.78;1.37;AMDRSServ.exe;0.0;0.06
21-11-2025 09:46:57;166250251803552;Hideo;6.825;85.8;System;0.0;0.04;svchost.exe;0.0;6.94;Code.exe;0.0;11.8;chrome.exe;0.0;8.71;MsMpEng.exe;0.0;2.84;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;6.83;0.68;explorer.exe;0.0;1.37;AMDRSServ.exe;0.0;0.06
21-11-2025 09:47:12;166250251803552;Hideo;13.25625;86.3;System;6.43;0.04;svchost.exe;0.0;7.14;Code.exe;0.0;11.83;chrome.exe;0.0;8.47;MsMpEng.exe;0.0;2.83;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;6.83;0.68;explorer.exe;0.0;1.37;AMDRSServ.exe;0.0;0.06
21-11-2025 09:47:26;166250251803552;Hideo;19.425;84.9;System;0.0;0.04;svchost.exe;0.0;7.4;Code.exe;0.0;11.79;chrome.exe;0.0;8.29;MsMpEng.exe;19.43;2.85;mysqld.exe;0.0;0.02;python.exe;0.0;0.63;Taskmgr.exe;0.0;0.68;explorer.exe;0.0;1.37;AMDRSServ.exe;0.0;0.06
21-11-2025 09:47:40;166250251803552;Hideo;13.3;86.7;System;6.48;0.04;svchost.exe;0.0;7.39;Code.exe;0.0;11.81;chrome.exe;0.0;10.51;MsMpEng.exe;0.0;2.8;mysqld.exe;0.0;0.02;python.exe;0.0;0.64;Taskmgr.exe;6.83;0.68;explorer.exe;0.0;1.35;AMDRSServ.exe;0.0;0.06
21-11-2025 09:47:55;166250251803552;Hideo;0.0;86.7;System;0.0;0.04;svchost.exe;0.0;7.21;Code.exe;0.0;11.85;chrome.exe;0.0;10.26;MsMpEng.exe;0.0;2.93;mysqld.exe;0.0;0.02;python.exe;0.0;0.64;Taskmgr.exe;0.0;0.68;explorer.exe;0.0;1.36;AMDRSServ.exe;0.0;0.06
21-11-2025 09:48:10;166250251803552;Hideo;6.78125;85.4;System;0.0;0.04;svchost.exe;0.0;7.22;Code.exe;0.0;11.94;chrome.exe;0.0;10.25;MsMpEng.exe;0.0;2.94;mysqld.exe;0.0;0.02;python.exe;0.0;0.64;Taskmgr.exe;6.78;0.68;explorer.exe;0.0;1.49;AMDRSServ.exe;0.0;0.06
21-11-2025 09:48:24;166250251803552;Hideo;67.725;86.2;System;6.43;0.04;svchost.exe;0.0;7.12;Code.exe;6.78;10.63;chrome.exe;0.0;5.52;MsMpEng.exe;0.0;2.97;mysqld.exe;0.0;0.02;python.exe;0.0;0.64;Taskmgr.exe;54.51;0.68;explorer.exe;0.0;1.49;AMDRSServ.exe;0.0;0.06
21-11-2025 09:48:39;166250251803552;Hideo;0.0;82.1;System;0.0;0.04;svchost.exe;0.0;6.74;Code.exe;0.0;9.97;chrome.exe;0.0;8.3;MsMpEng.exe;0.0;2.55;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.46;AMDRSServ.exe;0.0;0.06
21-11-2025 09:48:53;166250251803552;Hideo;6.825;82.1;System;0.0;0.04;svchost.exe;0.0;6.75;Code.exe;0.0;9.87;chrome.exe;0.0;5.35;MsMpEng.exe;0.0;2.56;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.83;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:49:07;166250251803552;Hideo;13.65;82.3;System;0.0;0.04;svchost.exe;0.0;6.57;Code.exe;6.83;9.96;chrome.exe;0.0;8.29;MsMpEng.exe;0.0;2.57;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.83;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:49:21;166250251803552;Hideo;0.0;82.3;System;0.0;0.04;svchost.exe;0.0;6.57;Code.exe;0.0;9.99;chrome.exe;0.0;6.02;MsMpEng.exe;0.0;2.57;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:49:35;166250251803552;Hideo;0.0;80.9;System;0.0;0.04;svchost.exe;0.0;6.61;Code.exe;0.0;10.01;chrome.exe;0.0;6.02;MsMpEng.exe;0.0;2.41;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:49:50;166250251803552;Hideo;33.25;82.6;System;6.43;0.04;svchost.exe;0.0;6.6;Code.exe;0.0;10.04;chrome.exe;6.83;7.63;MsMpEng.exe;0.0;2.54;mysqld.exe;6.43;0.02;python.exe;0.0;0.56;Taskmgr.exe;13.56;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:50:04;166250251803552;Hideo;47.6875;84.6;System;0.0;0.04;svchost.exe;0.0;6.61;Code.exe;0.0;10.04;chrome.exe;0.0;6.05;MsMpEng.exe;0.0;2.58;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;47.69;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:50:18;166250251803552;Hideo;13.5625;84.9;System;0.0;0.04;svchost.exe;0.0;6.61;Code.exe;6.78;10.07;chrome.exe;6.78;8.35;MsMpEng.exe;0.0;2.57;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:50:32;166250251803552;Hideo;6.78125;84.9;System;0.0;0.04;svchost.exe;0.0;6.62;Code.exe;0.0;10.06;chrome.exe;0.0;6.1;MsMpEng.exe;0.0;2.38;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.78;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:50:46;166250251803552;Hideo;50.75000000000001;85.5;System;43.93;0.04;svchost.exe;0.0;6.61;Code.exe;0.0;10.11;chrome.exe;0.0;8.36;MsMpEng.exe;0.0;2.56;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.83;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:51:01;166250251803552;Hideo;13.16875;84.6;System;0.0;0.04;svchost.exe;0.0;6.63;Code.exe;0.0;10.18;chrome.exe;0.0;8.37;MsMpEng.exe;6.39;2.56;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.78;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:51:15;166250251803552;Hideo;12.643749999999999;84.8;System;0.0;0.04;svchost.exe;12.64;6.63;Code.exe;0.0;10.21;chrome.exe;0.0;6.05;MsMpEng.exe;0.0;2.58;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:51:29;166250251803552;Hideo;6.78125;85.1;System;0.0;0.04;svchost.exe;0.0;6.63;Code.exe;0.0;10.24;chrome.exe;0.0;7.56;MsMpEng.exe;0.0;2.57;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.78;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:51:43;166250251803552;Hideo;34.125;85.1;System;0.0;0.04;svchost.exe;0.0;6.64;Code.exe;6.83;10.26;chrome.exe;0.0;6.07;MsMpEng.exe;0.0;2.57;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;27.3;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:51:57;166250251803552;Hideo;47.206250000000004;85.0;System;0.0;0.04;svchost.exe;6.39;6.64;Code.exe;0.0;10.14;chrome.exe;0.0;7.61;MsMpEng.exe;0.0;2.57;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;40.82;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:52:11;166250251803552;Hideo;0.0;84.8;System;0.0;0.04;svchost.exe;0.0;6.72;Code.exe;0.0;10.19;chrome.exe;0.0;8.14;MsMpEng.exe;0.0;2.57;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.67;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:52:26;166250251803552;Hideo;26.118750000000002;83.2;System;0.0;0.04;svchost.exe;12.51;6.72;Code.exe;6.83;11.11;chrome.exe;0.0;4.87;MsMpEng.exe;0.0;3.14;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.78;0.68;explorer.exe;0.0;1.48;AMDRSServ.exe;0.0;0.06
21-11-2025 09:52:40;166250251803552;Hideo;19.731250000000003;81.1;System;0.0;0.04;svchost.exe;0.0;6.72;Code.exe;0.0;11.15;chrome.exe;0.0;9.74;MsMpEng.exe;12.95;2.69;mysqld.exe;0.0;0.02;python.exe;6.78;0.56;Taskmgr.exe;0.0;0.68;explorer.exe;0.0;1.45;AMDRSServ.exe;0.0;0.06
21-11-2025 09:52:54;166250251803552;Hideo;47.6;81.3;System;0.0;0.04;svchost.exe;0.0;6.73;Code.exe;0.0;11.2;chrome.exe;40.82;9.48;MsMpEng.exe;0.0;2.66;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.78;0.68;explorer.exe;0.0;1.46;AMDRSServ.exe;0.0;0.06
21-11-2025 09:53:08;166250251803552;Hideo;6.78125;81.1;System;0.0;0.04;svchost.exe;0.0;6.71;Code.exe;0.0;11.25;chrome.exe;0.0;9.51;MsMpEng.exe;0.0;2.68;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.78;0.68;explorer.exe;0.0;1.46;AMDRSServ.exe;0.0;0.06
21-11-2025 09:53:23;166250251803552;Hideo;0.0;81.2;System;0.0;0.04;svchost.exe;0.0;6.73;Code.exe;0.0;11.29;chrome.exe;0.0;8.61;MsMpEng.exe;0.0;2.67;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.68;explorer.exe;0.0;1.46;AMDRSServ.exe;0.0;0.06
21-11-2025 09:53:37;166250251803552;Hideo;0.0;81.1;System;0.0;0.04;svchost.exe;0.0;6.49;Code.exe;0.0;10.08;chrome.exe;0.0;7.51;MsMpEng.exe;0.0;2.43;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.68;explorer.exe;0.0;1.45;AMDRSServ.exe;0.0;0.05
21-11-2025 09:53:51;166250251803552;Hideo;20.475;78.7;System;0.0;0.04;svchost.exe;0.0;6.61;Code.exe;0.0;10.07;chrome.exe;6.83;4.43;MsMpEng.exe;0.0;2.58;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;13.65;0.68;explorer.exe;0.0;1.47;AMDRSServ.exe;0.0;0.05
21-11-2025 09:54:05;166250251803552;Hideo;20.43125;80.7;System;0.0;0.04;svchost.exe;0.0;6.64;Code.exe;0.0;10.1;chrome.exe;0.0;7.47;MsMpEng.exe;0.0;2.62;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.78;0.68;explorer.exe;13.65;1.47;AMDRSServ.exe;0.0;0.05
21-11-2025 09:54:19;166250251803552;Hideo;6.78125;79.2;System;0.0;0.04;svchost.exe;0.0;6.64;Code.exe;0.0;10.12;chrome.exe;0.0;7.47;MsMpEng.exe;0.0;2.62;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;0.0;0.68;explorer.exe;6.78;1.51;AMDRSServ.exe;0.0;0.05
21-11-2025 09:54:33;166250251803552;Hideo;6.825;79.1;System;0.0;0.04;svchost.exe;0.0;6.63;Code.exe;0.0;10.15;chrome.exe;0.0;4.38;MsMpEng.exe;0.0;2.41;mysqld.exe;0.0;0.02;python.exe;0.0;0.56;Taskmgr.exe;6.83;0.68;explorer.exe;0.0;1.51;AMDRSServ.exe;0.0;0.05
