Processos_Usuario,Data,CPU.Uso,CPU.Temperatura,CPU.Hotspot,CPU.Tempo_CPU_Ociosa,CPU.CPU_IO_Wait,RAM.Total,RAM.Uso,RAM.livre,SWAP.Total,SWAP.Uso,SWAP.livre,SWAP.Swap_Rate_MBs,Disco.Total,Disco.Uso,Disco.Livre,Disco.Porcentagem_de_Uso,Disco.Temperature,Disco.Hotspot,Disco.Throughput_MB_s,Disco.IOPS_Total,Disco.Read_Count,Disco.Write_Count,Disco.Latencia_ms
"[{'pid': 1, 'nome': 'systemd', 'usuario': 'root'}, {'pid': 2, 'nome': 'kthreadd', 'usuario': 'root'}, {'pid': 3, 'nome': 'pool_workqueue_release', 'usuario': 'root'}, {'pid': 4, 'nome': 'kworker/R-rcu_gp', 'usuario': 'root'}, {'pid': 5, 'nome': 'kworker/R-sync_wq', 'usuario': 'root'}, {'pid': 6, 'nome': 'kworker/R-kvfree_rcu_reclaim', 'usuario': 'root'}, {'pid': 7, 'nome': 'kworker/R-slub_flushwq', 'usuario': 'root'}, {'pid': 8, 'nome': 'kworker/R-netns', 'usuario': 'root'}, {'pid': 10, 'nome': 'kworker/0:0H-events_highpri', 'usuario': 'root'}, {'pid': 13, 'nome': 'kworker/R-mm_percpu_wq', 'usuario': 'root'}, {'pid': 14, 'nome': 'rcu_tasks_kthread', 'usuario': 'root'}, {'pid': 15, 'nome': 'rcu_tasks_rude_kthread', 'usuario': 'root'}, {'pid': 16, 'nome': 'rcu_tasks_trace_kthread', 'usuario': 'root'}, {'pid': 17, 'nome': 'ksoftirqd/0', 'usuario': 'root'}, {'pid': 18, 'nome': 'rcu_preempt', 'usuario': 'root'}, {'pid': 19, 'nome': 'rcu_exp_par_gp_kthread_worker/0', 'usuario': 'root'}, {'pid': 20, 'nome': 'rcu_exp_gp_kthread_worker', 'usuario': 'root'}, {'pid': 21, 'nome': 'migration/0', 'usuario': 'root'}, {'pid': 22, 'nome': 'idle_inject/0', 'usuario': 'root'}, {'pid': 23, 'nome': 'cpuhp/0', 'usuario': 'root'}, {'pid': 24, 'nome': 'cpuhp/2', 'usuario': 'root'}, {'pid': 25, 'nome': 'idle_inject/2', 'usuario': 'root'}, {'pid': 26, 'nome': 'migration/2', 'usuario': 'root'}, {'pid': 27, 'nome': 'ksoftirqd/2', 'usuario': 'root'}, {'pid': 29, 'nome': 'kworker/2:0H-events_highpri', 'usuario': 'root'}, {'pid': 30, 'nome': 'cpuhp/4', 'usuario': 'root'}, {'pid': 31, 'nome': 'idle_inject/4', 'usuario': 'root'}, {'pid': 32, 'nome': 'migration/4', 'usuario': 'root'}, {'pid': 33, 'nome': 'ksoftirqd/4', 'usuario': 'root'}, {'pid': 35, 'nome': 'kworker/4:0H-events_highpri', 'usuario': 'root'}, {'pid': 36, 'nome': 'cpuhp/5', 'usuario': 'root'}, {'pid': 37, 'nome': 'idle_inject/5', 'usuario': 'root'}, {'pid': 38, 'nome': 'migration/5', 'usuario': 'root'}, {'pid': 39, 'nome': 'ksoftirqd/5', 'usuario': 'root'}, {'pid': 41, 'nome': 'kworker/5:0H-events_highpri', 'usuario': 'root'}, {'pid': 42, 'nome': 'cpuhp/6', 'usuario': 'root'}, {'pid': 43, 'nome': 'idle_inject/6', 'usuario': 'root'}, {'pid': 44, 'nome': 'migration/6', 'usuario': 'root'}, {'pid': 45, 'nome': 'ksoftirqd/6', 'usuario': 'root'}, {'pid': 47, 'nome': 'kworker/6:0H-events_highpri', 'usuario': 'root'}, {'pid': 48, 'nome': 'cpuhp/7', 'usuario': 'root'}, {'pid': 49, 'nome': 'idle_inject/7', 'usuario': 'root'}, {'pid': 50, 'nome': 'migration/7', 'usuario': 'root'}, {'pid': 51, 'nome': 'ksoftirqd/7', 'usuario': 'root'}, {'pid': 53, 'nome': 'kworker/7:0H-events_highpri', 'usuario': 'root'}, {'pid': 54, 'nome': 'cpuhp/8', 'usuario': 'root'}, {'pid': 55, 'nome': 'idle_inject/8', 'usuario': 'root'}, {'pid': 56, 'nome': 'migration/8', 'usuario': 'root'}, {'pid': 57, 'nome': 'ksoftirqd/8', 'usuario': 'root'}, {'pid': 59, 'nome': 'kworker/8:0H-events_highpri', 'usuario': 'root'}, {'pid': 60, 'nome': 'cpuhp/9', 'usuario': 'root'}, {'pid': 61, 'nome': 'idle_inject/9', 'usuario': 'root'}, {'pid': 62, 'nome': 'migration/9', 'usuario': 'root'}, {'pid': 63, 'nome': 'ksoftirqd/9', 'usuario': 'root'}, {'pid': 65, 'nome': 'kworker/9:0H-events_highpri', 'usuario': 'root'}, {'pid': 66, 'nome': 'cpuhp/10', 'usuario': 'root'}, {'pid': 67, 'nome': 'idle_inject/10', 'usuario': 'root'}, {'pid': 68, 'nome': 'migration/10', 'usuario': 'root'}, {'pid': 69, 'nome': 'ksoftirqd/10', 'usuario': 'root'}, {'pid': 71, 'nome': 'kworker/10:0H-i915_cleanup', 'usuario': 'root'}, {'pid': 72, 'nome': 'cpuhp/11', 'usuario': 'root'}, {'pid': 73, 'nome': 'idle_inject/11', 'usuario': 'root'}, {'pid': 74, 'nome': 'migration/11', 'usuario': 'root'}, {'pid': 75, 'nome': 'ksoftirqd/11', 'usuario': 'root'}, {'pid': 77, 'nome': 'kworker/11:0H-events_highpri', 'usuario': 'root'}, {'pid': 78, 'nome': 'cpuhp/1', 'usuario': 'root'}, {'pid': 79, 'nome': 'idle_inject/1', 'usuario': 'root'}, {'pid': 80, 'nome': 'migration/1', 'usuario': 'root'}, {'pid': 81, 'nome': 'ksoftirqd/1', 'usuario': 'root'}, {'pid': 83, 'nome': 'kworker/1:0H-events_highpri', 'usuario': 'root'}, {'pid': 84, 'nome': 'cpuhp/3', 'usuario': 'root'}, {'pid': 85, 'nome': 'idle_inject/3', 'usuario': 'root'}, {'pid': 86, 'nome': 'migration/3', 'usuario': 'root'}, {'pid': 87, 'nome': 'ksoftirqd/3', 'usuario': 'root'}, {'pid': 89, 'nome': 'kworker/3:0H-events_highpri', 'usuario': 'root'}, {'pid': 90, 'nome': 'kdevtmpfs', 'usuario': 'root'}, {'pid': 91, 'nome': 'kworker/R-inet_frag_wq', 'usuario': 'root'}, {'pid': 92, 'nome': 'kauditd', 'usuario': 'root'}, {'pid': 93, 'nome': 'khungtaskd', 'usuario': 'root'}, {'pid': 94, 'nome': 'oom_reaper', 'usuario': 'root'}, {'pid': 97, 'nome': 'kworker/R-writeback', 'usuario': 'root'}, {'pid': 98, 'nome': 'kcompactd0', 'usuario': 'root'}, {'pid': 99, 'nome': 'ksmd', 'usuario': 'root'}, {'pid': 100, 'nome': 'khugepaged', 'usuario': 'root'}, {'pid': 101, 'nome': 'kworker/R-kintegrityd', 'usuario': 'root'}, {'pid': 102, 'nome': 'kworker/R-kblockd', 'usuario': 'root'}, {'pid': 103, 'nome': 'kworker/R-blkcg_punt_bio', 'usuario': 'root'}, {'pid': 105, 'nome': 'irq/9-acpi', 'usuario': 'root'}, {'pid': 107, 'nome': 'kworker/R-tpm_dev_wq', 'usuario': 'root'}, {'pid': 108, 'nome': 'kworker/R-ata_sff', 'usuario': 'root'}, {'pid': 109, 'nome': 'kworker/R-md', 'usuario': 'root'}, {'pid': 110, 'nome': 'kworker/R-md_bitmap', 'usuario': 'root'}, {'pid': 112, 'nome': 'kworker/R-edac-poller', 'usuario': 'root'}, {'pid': 113, 'nome': 'kworker/R-devfreq_wq', 'usuario': 'root'}, {'pid': 114, 'nome': 'watchdogd', 'usuario': 'root'}, {'pid': 115, 'nome': 'kworker/4:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 119, 'nome': 'kswapd0', 'usuario': 'root'}, {'pid': 120, 'nome': 'ecryptfs-kthread', 'usuario': 'root'}, {'pid': 121, 'nome': 'kworker/R-kthrotld', 'usuario': 'root'}, {'pid': 122, 'nome': 'kworker/R-acpi_thermal_pm', 'usuario': 'root'}, {'pid': 123, 'nome': 'hwrng', 'usuario': 'root'}, {'pid': 125, 'nome': 'kworker/R-hfi-updates', 'usuario': 'root'}, {'pid': 127, 'nome': 'kworker/R-mld', 'usuario': 'root'}, {'pid': 128, 'nome': 'kworker/2:1H-events_highpri', 'usuario': 'root'}, {'pid': 129, 'nome': 'kworker/R-ipv6_addrconf', 'usuario': 'root'}, {'pid': 141, 'nome': 'kworker/R-kstrp', 'usuario': 'root'}, {'pid': 142, 'nome': 'kworker/10:1-mm_percpu_wq', 'usuario': 'root'}, {'pid': 143, 'nome': 'kworker/6:1-mm_percpu_wq', 'usuario': 'root'}, {'pid': 151, 'nome': 'kworker/R-cryptd', 'usuario': 'root'}, {'pid': 160, 'nome': 'kworker/R-charger_manager', 'usuario': 'root'}, {'pid': 162, 'nome': 'kworker/0:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 186, 'nome': 'kworker/11:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 210, 'nome': 'kworker/3:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 211, 'nome': 'kworker/5:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 212, 'nome': 'kworker/7:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 213, 'nome': 'kworker/8:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 218, 'nome': 'kworker/10:1H', 'usuario': 'root'}, {'pid': 219, 'nome': 'kworker/9:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 222, 'nome': 'kworker/6:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 238, 'nome': 'kworker/1:1H-i915_cleanup', 'usuario': 'root'}, {'pid': 274, 'nome': 'kworker/R-nvme-wq', 'usuario': 'root'}, {'pid': 277, 'nome': 'kworker/R-nvme-reset-wq', 'usuario': 'root'}, {'pid': 280, 'nome': 'kworker/R-nvme-delete-wq', 'usuario': 'root'}, {'pid': 281, 'nome': 'scsi_eh_0', 'usuario': 'root'}, {'pid': 282, 'nome': 'kworker/R-scsi_tmf_0', 'usuario': 'root'}, {'pid': 283, 'nome': 'kworker/R-nvme-auth-wq', 'usuario': 'root'}, {'pid': 312, 'nome': 'irq/143-ELAN06FA:00', 'usuario': 'root'}, {'pid': 313, 'nome': 'kworker/R-sdhci', 'usuario': 'root'}, {'pid': 361, 'nome': 'jbd2/nvme0n1p2-8', 'usuario': 'root'}, {'pid': 362, 'nome': 'kworker/R-ext4-rsv-conversion', 'usuario': 'root'}, {'pid': 416, 'nome': 'systemd-journald', 'usuario': 'root'}, {'pid': 452, 'nome': 'systemd-timesyncd', 'usuario': 'systemd-timesync'}, {'pid': 460, 'nome': 'systemd-udevd', 'usuario': 'root'}, {'pid': 462, 'nome': 'systemd-resolved', 'usuario': 'systemd-resolve'}, {'pid': 494, 'nome': 'psimon', 'usuario': 'root'}, {'pid': 662, 'nome': 'kworker/R-cfg80211', 'usuario': 'root'}, {'pid': 675, 'nome': 'irq/16-processor_thermal_device_pci', 'usuario': 'root'}, {'pid': 773, 'nome': 'kworker/R-ttm', 'usuario': 'root'}, {'pid': 788, 'nome': 'card1-crtc0', 'usuario': 'root'}, {'pid': 789, 'nome': 'card1-crtc1', 'usuario': 'root'}, {'pid': 790, 'nome': 'card1-crtc2', 'usuario': 'root'}, {'pid': 791, 'nome': 'card1-crtc3', 'usuario': 'root'}, {'pid': 837, 'nome': 'irq/159-rtw88_pci', 'usuario': 'root'}, {'pid': 1226, 'nome': 'accounts-daemon', 'usuario': 'root'}, {'pid': 1230, 'nome': 'avahi-daemon', 'usuario': 'avahi'}, {'pid': 1231, 'nome': 'bluetoothd', 'usuario': 'root'}, {'pid': 1236, 'nome': 'cron', 'usuario': 'root'}, {'pid': 1237, 'nome': 'dbus-daemon', 'usuario': 'messagebus'}, {'pid': 1243, 'nome': 'polkitd', 'usuario': 'polkitd'}, {'pid': 1250, 'nome': 'smartd', 'usuario': 'root'}, {'pid': 1255, 'nome': 'snapd', 'usuario': 'root'}, {'pid': 1261, 'nome': 'switcheroo-control', 'usuario': 'root'}, {'pid': 1263, 'nome': 'systemd-logind', 'usuario': 'root'}, {'pid': 1265, 'nome': 'thermald', 'usuario': 'root'}, {'pid': 1266, 'nome': 'udisksd', 'usuario': 'root'}, {'pid': 1282, 'nome': 'avahi-daemon', 'usuario': 'avahi'}, {'pid': 1339, 'nome': 'NetworkManager', 'usuario': 'root'}, {'pid': 1342, 'nome': 'wpa_supplicant', 'usuario': 'root'}, {'pid': 1353, 'nome': 'rsyslogd', 'usuario': 'syslog'}, {'pid': 1378, 'nome': 'krfcommd', 'usuario': 'root'}, {'pid': 1402, 'nome': 'ModemManager', 'usuario': 'root'}, {'pid': 1416, 'nome': 'upowerd', 'usuario': 'root'}, {'pid': 1493, 'nome': 'run-cups-browse', 'usuario': 'root'}, {'pid': 1494, 'nome': 'run-cupsd', 'usuario': 'root'}, {'pid': 1496, 'nome': 'tailscaled', 'usuario': 'root'}, {'pid': 1502, 'nome': 'unattended-upgr', 'usuario': 'root'}, {'pid': 1553, 'nome': 'sddm', 'usuario': 'root'}, {'pid': 1565, 'nome': 'Xorg', 'usuario': 'root'}, {'pid': 1670, 'nome': 'psimon', 'usuario': 'root'}, {'pid': 1736, 'nome': 'rtkit-daemon', 'usuario': 'rtkit'}, {'pid': 1974, 'nome': 'cupsd', 'usuario': 'root'}, {'pid': 1975, 'nome': 'kworker/R-iprt-VBoxWQueue', 'usuario': 'root'}, {'pid': 1976, 'nome': 'cups-proxyd', 'usuario': 'root'}, {'pid': 1980, 'nome': 'iprt-VBoxTscThread', 'usuario': 'root'}, {'pid': 1985, 'nome': 'mysqld', 'usuario': 'mysql'}, {'pid': 1993, 'nome': 'run-cups-browse', 'usuario': 'root'}, {'pid': 2042, 'nome': 'power-profiles-daemon', 'usuario': 'root'}, {'pid': 2053, 'nome': 'sddm-helper', 'usuario': 'root'}, {'pid': 2056, 'nome': 'systemd', 'usuario': 'kanjaxay'}, {'pid': 2058, 'nome': '(sd-pam)', 'usuario': 'kanjaxay'}, {'pid': 2069, 'nome': 'mpris-proxy', 'usuario': 'kanjaxay'}, {'pid': 2070, 'nome': 'pipewire', 'usuario': 'kanjaxay'}, {'pid': 2071, 'nome': 'pipewire', 'usuario': 'kanjaxay'}, {'pid': 2072, 'nome': 'wireplumber', 'usuario': 'kanjaxay'}, {'pid': 2073, 'nome': 'pipewire-pulse', 'usuario': 'kanjaxay'}, {'pid': 2075, 'nome': 'dbus-daemon', 'usuario': 'kanjaxay'}, {'pid': 2095, 'nome': 'kwalletd6', 'usuario': 'kanjaxay'}, {'pid': 2096, 'nome': 'startplasma-wayland', 'usuario': 'kanjaxay'}, {'pid': 2110, 'nome': 'kwin_wayland_wrapper', 'usuario': 'kanjaxay'}, {'pid': 2122, 'nome': 'kwin_wayland', 'usuario': 'kanjaxay'}, {'pid': 2129, 'nome': 'xdg-desktop-portal', 'usuario': 'kanjaxay'}, {'pid': 2134, 'nome': 'xdg-permission-store', 'usuario': 'kanjaxay'}, {'pid': 2140, 'nome': 'xdg-document-portal', 'usuario': 'kanjaxay'}, {'pid': 2146, 'nome': 'fusermount3', 'usuario': 'kanjaxay'}, {'pid': 2173, 'nome': 'Xwayland', 'usuario': 'kanjaxay'}, {'pid': 2187, 'nome': 'at-spi-bus-launcher', 'usuario': 'kanjaxay'}, {'pid': 2202, 'nome': 'dbus-daemon', 'usuario': 'kanjaxay'}, {'pid': 2212, 'nome': 'ksmserver', 'usuario': 'kanjaxay'}, {'pid': 2214, 'nome': 'kded6', 'usuario': 'kanjaxay'}, {'pid': 2242, 'nome': 'plasmashell', 'usuario': 'kanjaxay'}, {'pid': 2244, 'nome': 'at-spi2-registryd', 'usuario': 'kanjaxay'}, {'pid': 2259, 'nome': 'dconf-service', 'usuario': 'kanjaxay'}, {'pid': 2267, 'nome': 'kactivitymanagerd', 'usuario': 'kanjaxay'}, {'pid': 2290, 'nome': 'gmenudbusmenuproxy', 'usuario': 'kanjaxay'}, {'pid': 2291, 'nome': 'kaccess', 'usuario': 'kanjaxay'}, {'pid': 2292, 'nome': 'polkit-kde-authentication-agent-1', 'usuario': 'kanjaxay'}, {'pid': 2293, 'nome': 'org_kde_powerdevil', 'usuario': 'kanjaxay'}, {'pid': 2294, 'nome': 'xembedsniproxy', 'usuario': 'kanjaxay'}, {'pid': 2337, 'nome': 'xsettingsd', 'usuario': 'kanjaxay'}, {'pid': 2341, 'nome': 'obexd', 'usuario': 'kanjaxay'}, {'pid': 2427, 'nome': 'kdeconnectd', 'usuario': 'kanjaxay'}, {'pid': 2432, 'nome': 'xwaylandvideobridge', 'usuario': 'kanjaxay'}, {'pid': 2443, 'nome': 'xdg-desktop-portal-gtk', 'usuario': 'kanjaxay'}, {'pid': 2453, 'nome': 'agent', 'usuario': 'kanjaxay'}, {'pid': 2456, 'nome': 'DiscoverNotifier', 'usuario': 'kanjaxay'}, {'pid': 2590, 'nome': 'xdg-desktop-portal-kde', 'usuario': 'kanjaxay'}, {'pid': 3405, 'nome': 'kworker/4:1-mm_percpu_wq', 'usuario': 'root'}, {'pid': 3471, 'nome': 'kworker/7:0-events', 'usuario': 'root'}, {'pid': 3493, 'nome': 'fwupd', 'usuario': 'root'}, {'pid': 3714, 'nome': 'kworker/1:1-mm_percpu_wq', 'usuario': 'root'}, {'pid': 3732, 'nome': 'kworker/2:1-events', 'usuario': 'root'}, {'pid': 3750, 'nome': 'cupsd', 'usuario': 'root'}, {'pid': 3754, 'nome': 'dbus', 'usuario': 'lp'}, {'pid': 3755, 'nome': 'dbus', 'usuario': 'lp'}, {'pid': 3759, 'nome': 'cups-browsed', 'usuario': 'cups-browsed'}, {'pid': 3772, 'nome': 'kworker/1:0-rcu_gp', 'usuario': 'root'}, {'pid': 3805, 'nome': 'kworker/3:1-events', 'usuario': 'root'}, {'pid': 4064, 'nome': 'kworker/11:3-events', 'usuario': 'root'}, {'pid': 4075, 'nome': 'kworker/5:1-events', 'usuario': 'root'}, {'pid': 4316, 'nome': 'kworker/9:0-mm_percpu_wq', 'usuario': 'root'}, {'pid': 5006, 'nome': 'kworker/7:2', 'usuario': 'root'}, {'pid': 5225, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5229, 'nome': 'cat', 'usuario': 'kanjaxay'}, {'pid': 5230, 'nome': 'cat', 'usuario': 'kanjaxay'}, {'pid': 5232, 'nome': 'chrome_crashpad_handler', 'usuario': 'kanjaxay'}, {'pid': 5234, 'nome': 'chrome_crashpad_handler', 'usuario': 'kanjaxay'}, {'pid': 5240, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5241, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5243, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5285, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5288, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5298, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5438, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5485, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 5588, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 11448, 'nome': 'kworker/0:3-events', 'usuario': 'root'}, {'pid': 11655, 'nome': 'baloorunner', 'usuario': 'kanjaxay'}, {'pid': 12238, 'nome': 'kworker/u49:3-rtw_tx_wq', 'usuario': 'root'}, {'pid': 13243, 'nome': 'kworker/10:2', 'usuario': 'root'}, {'pid': 13414, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13417, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13418, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13420, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13439, 'nome': 'chrome_crashpad_handler', 'usuario': 'kanjaxay'}, {'pid': 13452, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13458, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13499, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13545, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13546, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13577, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13596, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 13628, 'nome': 'pet', 'usuario': 'kanjaxay'}, {'pid': 13776, 'nome': 'zsh', 'usuario': 'kanjaxay'}, {'pid': 13778, 'nome': 'zsh', 'usuario': 'kanjaxay'}, {'pid': 14164, 'nome': 'zsh', 'usuario': 'kanjaxay'}, {'pid': 14278, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 14292, 'nome': 'code', 'usuario': 'kanjaxay'}, {'pid': 14563, 'nome': 'dolphin', 'usuario': 'kanjaxay'}, {'pid': 14830, 'nome': 'zsh', 'usuario': 'kanjaxay'}, {'pid': 15276, 'nome': 'kworker/4:2-cgroup_destroy', 'usuario': 'root'}, {'pid': 15277, 'nome': 'kworker/8:1-i915-unordered', 'usuario': 'root'}, {'pid': 15288, 'nome': 'sleep', 'usuario': 'root'}, {'pid': 15983, 'nome': 'zsh', 'usuario': 'kanjaxay'}, {'pid': 17315, 'nome': 'kworker/6:2', 'usuario': 'root'}, {'pid': 17753, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 19545, 'nome': 'kworker/0:1-cgroup_destroy', 'usuario': 'root'}, {'pid': 21845, 'nome': 'DesktopEditors', 'usuario': 'kanjaxay'}, {'pid': 21938, 'nome': 'editors_helper', 'usuario': 'kanjaxay'}, {'pid': 21939, 'nome': 'editors_helper', 'usuario': 'kanjaxay'}, {'pid': 21964, 'nome': 'editors_helper', 'usuario': 'kanjaxay'}, {'pid': 21990, 'nome': 'editors_helper', 'usuario': 'kanjaxay'}, {'pid': 21996, 'nome': 'editors_helper', 'usuario': 'kanjaxay'}, {'pid': 21998, 'nome': 'editors_helper', 'usuario': 'kanjaxay'}, {'pid': 22426, 'nome': 'kworker/u48:18-flush-259:0', 'usuario': 'root'}, {'pid': 22435, 'nome': 'kworker/2:0-events', 'usuario': 'root'}, {'pid': 22442, 'nome': 'kworker/u48:33-kvfree_rcu_reclaim', 'usuario': 'root'}, {'pid': 22443, 'nome': 'kworker/u48:34-kvfree_rcu_reclaim', 'usuario': 'root'}, {'pid': 22444, 'nome': 'kworker/u48:35-i915', 'usuario': 'root'}, {'pid': 22470, 'nome': 'irq/142-mei_me', 'usuario': 'root'}, {'pid': 22472, 'nome': 'irq/145-mmc0', 'usuario': 'root'}, {'pid': 22474, 'nome': 'kworker/3:3-mm_percpu_wq', 'usuario': 'root'}, {'pid': 22533, 'nome': 'kworker/u49:2-i915_flip', 'usuario': 'root'}, {'pid': 22570, 'nome': 'kworker/5:2-cgroup_destroy', 'usuario': 'root'}, {'pid': 22608, 'nome': 'kworker/11:0', 'usuario': 'root'}, {'pid': 22674, 'nome': 'kworker/9:1', 'usuario': 'root'}, {'pid': 23008, 'nome': 'kworker/8:0', 'usuario': 'root'}, {'pid': 23998, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 24006, 'nome': 'chrome', 'usuario': 'kanjaxay'}, {'pid': 24334, 'nome': 'kworker/u48:0', 'usuario': 'root'}, {'pid': 24378, 'nome': 'kioworker', 'usuario': 'kanjaxay'}, {'pid': 24772, 'nome': 'kworker/u49:0-rtw_tx_wq', 'usuario': 'root'}, {'pid': 24810, 'nome': 'kworker/2:2-cgroup_destroy', 'usuario': 'root'}, {'pid': 25428, 'nome': 'python', 'usuario': 'kanjaxay'}, {'pid': 25445, 'nome': 'sh', 'usuario': 'kanjaxay'}]",29/09/25 12:11:47,11.8,34.0,100.0,107475.54,67.17,11.41,3.86,2.72,0.5,0.0,0.5,0,468.09,77.81,366.43,17.5,29.85,86.85,0.35,49,49,0,0.37
